ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,RaceCode,Latitude,Longitude,WorkersNeeded
PK,Pakistan,19451,115599,"Koli of Sind (Muslim traditions)","Koli of Sind (Muslim traditions)",27000,1,Y,snd,Sindhi,4,6,Islam,0,0,21,A012,"South Asian Peoples",281,C0192,Sindhi,1,4,"South Asia",ASI,Asia,Y,CNN25#,27.6091602460518,67.8062148749371,1
PK,Pakistan,17318,112698,Kumangar,Kumangar,1200,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",201,C0107,Kashmiri,2,4,"South Asia",ASI,Asia,Y,CNN25i,33.8979515019965,73.84915705055511,1
PK,Pakistan,17316,112696,"Kumhar (Hindu traditions)","Kumhar (Hindu traditions)",8000,1,Y,snd,Sindhi,4,5,Hinduism,1.20385232744783,,21,A012,"South Asian Peoples",187,C0091,Hindi,6,4,"South Asia",ASI,Asia,Y,CNN25n,24.9142177567511,67.0690007542957,1
PK,Pakistan,17597,113028,"Kumhar (Muslim traditions)","Kumhar (Muslim traditions)",3580000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25r,31.382258081793,74.38180913876749,71
PK,Pakistan,17321,112701,"Kumhiar (Muslim traditions)","Kumhiar (Muslim traditions)",50000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",201,C0107,Kashmiri,2,4,"South Asia",ASI,Asia,Y,CNN25i,33.5249298113985,73.9186295272554,1
PK,Pakistan,17325,112706,"Kunbi (Hindu traditions)","Kunbi (Hindu traditions)",12000,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,3,4,"South Asia",ASI,Asia,Y,CNN25r,25.4994893766235,68.5138556924875,1
PK,Pakistan,17345,112728,Kutana,Kutana,500,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,2,4,"South Asia",ASI,Asia,Y,CNN25g,28.468879710918,70.4799414196943,1
PK,Pakistan,17602,113033,"Labana (Muslim traditions)","Labana (Muslim traditions)",11000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",2,4,"South Asia",ASI,Asia,Y,CNN25h,28.4665484876504,70.481802593605,1
PK,Pakistan,13002,105663,Lassi,Lassi,190000,1,Y,skr,Saraiki,3,6,Islam,0,0,21,A012,"South Asian Peoples",281,C0192,Sindhi,1,4,"South Asia",ASI,Asia,Y,CNN25o,25.3293400003407,66.913699999955,3
PK,Pakistan,17608,113039,"Lodha (Muslim traditions)","Lodha (Muslim traditions)",900,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,30.0762778652393,71.4567781613669,1
PK,Pakistan,17379,112774,"Lohar (Hindu traditions)","Lohar (Hindu traditions)",2500,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,5,4,"South Asia",ASI,Asia,Y,AUG06b,25.4958928850343,68.5153868767478,1
PK,Pakistan,17609,113040,"Lohar (Muslim traditions)","Lohar (Muslim traditions)",2018000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,4,4,"South Asia",ASI,Asia,Y,CNN25r,31.3768415671082,74.3770094979859,40
PK,Pakistan,19452,115600,Lori,Lori,58000,1,Y,bcc,"Balochi, Southern",3,6,Islam,0,0,14,A005,Persian-Median,129,C0031,Baloch,1,4,"South Asia",ASI,Asia,Y,CNT24#,27.5072392374953,66.67331393670401,1
PK,Pakistan,17618,113052,"Machhi (Muslim traditions)","Machhi (Muslim traditions)",2491000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25r,31.3810529437932,74.377713935442,49
PK,Pakistan,19483,115507,Madari,Madari,50000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,4,4,"South Asia",ASI,Asia,Y,CNN25h,31.3550590022341,73.24572046044059,1
PK,Pakistan,17405,112805,"Mahar (Hindu traditions)","Mahar (Hindu traditions)",11000,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,2,4,"South Asia",ASI,Asia,Y,CNN25j,25.4944240243758,68.51165487171571,1
PK,Pakistan,17554,112978,Mahratta,Mahratta,5100,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,2,4,"South Asia",ASI,Asia,Y,CNN25j,24.9107873889152,67.07260271758631,1
PK,Pakistan,17599,113030,"Mahratta Kunbi","Mahratta Kunbi",17000,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,24.9046665496855,67.0719144224596,1
PK,Pakistan,17407,112807,"Mahtam (Hindu traditions)","Mahtam (Hindu traditions)",1200,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25n,28.4687513420224,70.47821022598519,1
PK,Pakistan,17409,112809,"Mahtam (Muslim traditions)","Mahtam (Muslim traditions)",268000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25r,31.3760727575657,74.37453774745561,5
PK,Pakistan,17410,112810,Mahyavanshi,Mahyavanshi,1000,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,24.9043957281863,67.0749639434972,1
PK,Pakistan,19484,115594,Makh,Makh,300,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",1,4,"South Asia",ASI,Asia,Y,CNN25r,25.4984135328509,68.5068540945461,1
PK,Pakistan,17419,112820,Makhmi,Makhmi,105000,1,Y,bft,Balti,2,6,Islam,0,0,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",2,4,"South Asia",ASI,Asia,Y,MSY50r,35.6519164213965,75.57433924968819,2
PK,Pakistan,17420,112821,"Makrani (Muslim traditions)","Makrani (Muslim traditions)",79000,1,Y,snd,Sindhi,4,6,Islam,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,24.9138259779125,67.0738684022425,1
PK,Pakistan,18786,114473,"Mali (Hindu traditions)","Mali (Hindu traditions)",700,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,4,4,"South Asia",ASI,Asia,Y,CNN25c,25.3205703292277,69.1556677178241,1
PK,Pakistan,18787,114474,"Mali (Muslim traditions)","Mali (Muslim traditions)",77000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25r,33.5756691380293,72.37088028320071,1
PK,Pakistan,17624,113059,"Mallah (Muslim traditions)","Mallah (Muslim traditions)",391000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,3,4,"South Asia",ASI,Asia,Y,CNN25c,30.0768301824771,71.0155923080837,7
PK,Pakistan,17428,112830,"Mallik (Muslim traditions)","Mallik (Muslim traditions)",16000,1,Y,scl,Shina,2,6,Islam,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,3,4,"South Asia",ASI,Asia,Y,CNN25e,34.6755563356,74.05104763520001,1
PK,Pakistan,17443,112847,Mangrik,Mangrik,54000,1,Y,bft,Balti,2,2,Buddhism,0,0,21,A012,"South Asian Peoples",201,C0107,Kashmiri,2,4,"South Asia",ASI,Asia,Y,CNN25i,35.4017282239248,76.6379979520117,1
PK,Pakistan,17446,112851,Manihar,Manihar,68000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",3,4,"South Asia",ASI,Asia,Y,CNN25r,25.4991986120418,68.5103760794908,1
PK,Pakistan,17455,112861,"Marija (Hindu traditions)","Marija (Hindu traditions)",200,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25n,28.4624710305243,70.4824163131487,1
PK,Pakistan,19455,115596,"Marija (Muslim traditions)","Marija (Muslim traditions)",1600,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25#,28.4693330158003,70.48283250491571,1
PK,Pakistan,19456,115597,Med,Med,24000,1,Y,bcc,"Balochi, Southern",3,6,Islam,0,0,14,A005,Persian-Median,129,C0031,Baloch,1,4,"South Asia",ASI,Asia,Y,CNT24#,25.780149626177,66.6369822755655,1
PK,Pakistan,17527,112948,"Megh (Hindu traditions)","Megh (Hindu traditions)",42000,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0.203252032520325,,21,A012,"South Asian Peoples",275,C0186,Rajasthan,2,4,"South Asia",ASI,Asia,Y,CNN25o,25.4947247974504,68.5158572423784,1
PK,Pakistan,17619,113053,"Megh (Muslim traditions)","Megh (Muslim traditions)",52000,1,Y,skr,Saraiki,3,6,Islam,0,0,21,A012,"South Asian Peoples",281,C0192,Sindhi,1,4,"South Asia",ASI,Asia,Y,CNN25r,27.6084053085628,67.80094326995651,1
PK,Pakistan,17530,112952,Memon,Memon,126000,1,Y,snd,Sindhi,4,6,Islam,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,3,4,"South Asia",ASI,Asia,Y,CNN25e,25.5004201056112,68.5117164914347,2
PK,Pakistan,17531,112953,"Meo (Hindu traditions)","Meo (Hindu traditions)",4700,1,Y,skr,Saraiki,3,5,Hinduism,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",2,4,"South Asia",ASI,Asia,Y,CNN25c,26.25438,67.66494,1
PK,Pakistan,17532,112954,"Merat (Muslim traditions)","Merat (Muslim traditions)",84000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,31.3555646450381,73.2415337170879,1
PK,Pakistan,17620,113054,"Mewati (Muslim traditions)","Mewati (Muslim traditions)",898000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25g,24.911427290752,67.0730022864913,17
PK,Pakistan,17622,113057,"Mirasi (Muslim traditions)","Mirasi (Muslim traditions)",1890000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25r,31.3536940455127,73.2483264099811,37
PK,Pakistan,17564,112990,Mirzakhani,Mirzakhani,600,1,Y,hno,"Hindko, Northern",1,6,Islam,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,3,4,"South Asia",ASI,Asia,Y,CNN25b,36.2653225808022,73.4672616299988,1
PK,Pakistan,17625,113060,"Mochi (Muslim traditions)","Mochi (Muslim traditions)",3668000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,3,4,"South Asia",ASI,Asia,Y,CNN25r,31.3783016598488,74.3747314511786,73
PK,Pakistan,13761,106706,Moghal,Moghal,1217000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",6,4,"South Asia",ASI,Asia,Y,CNN25r,33.4348192251436,73.2254209689642,24
PK,Pakistan,19485,115215,"Mohajir (Muslim traditions)","Mohajir (Muslim traditions)",458000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",1,4,"South Asia",ASI,Asia,Y,CNN25r,25.4946379664067,68.5154320625637,9
PK,Pakistan,17646,113083,Momna,Momna,1500,1,Y,snd,Sindhi,4,6,Islam,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,24.9119858452545,67.0765951210026,1
PK,Pakistan,13783,115286,Mon,Mon,1200,1,Y,bft,Balti,2,2,Buddhism,0,0,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,2,4,"South Asia",ASI,Asia,Y,MSY50c,35.403076170698,76.63982457683031,1
PK,Pakistan,17627,113062,"Murao (Muslim traditions)","Murao (Muslim traditions)",50000,1,Y,snd,Sindhi,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,25.4956145536987,68.5076924027628,1
PK,Pakistan,17714,113164,Mussali,Mussali,2552000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,3,4,"South Asia",ASI,Asia,Y,CNN25n,32.1902830448584,72.82222321135561,51
PK,Pakistan,16632,111841,"Nai (Christian traditions)","Nai (Christian traditions)",600,3,N,pnb,"Punjabi, Western",4,1,Christianity,100,,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25n,32.4024003138997,74.6332116291816,
PK,Pakistan,17745,113203,"Nai (Hindu traditions)","Nai (Hindu traditions)",4400,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,4,4,"South Asia",ASI,Asia,Y,CNN25n,27.5563884818374,69.1179061316443,1
PK,Pakistan,19457,115601,Nakib,Nakib,95000,1,Y,bcc,"Balochi, Southern",3,6,Islam,0,0,14,A005,Persian-Median,129,C0031,Baloch,1,4,"South Asia",ASI,Asia,Y,CNT24#,26.0251746687034,63.1079869016218,1
PK,Pakistan,17759,113218,Nanbai,Nanbai,13000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,25.4968287101113,68.51222835916001,1
PK,Pakistan,17631,113067,"Nat (Muslim traditions)","Nat (Muslim traditions)",27000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",4,4,"South Asia",ASI,Asia,Y,CNN25r,30.0792879231445,71.46202630181639,1
PK,Pakistan,19459,115602,Nilabi,Nilabi,800,1,Y,pbu,"Pashto, Northern",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25#,34.4909412266,71.3561458416,1
PK,Pakistan,17393,112791,Nungar,Nungar,17000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25n,28.4718672962983,70.48552410877851,1
PK,Pakistan,10703,101097,"Nuristani Narisati","Nuristani Narisati",3800,1,Y,gwt,Gawar-Bati,1,6,Islam,0,0,14,A005,Persian-Median,251,C0159,Nuristan,2,4,"South Asia",ASI,Asia,Y,CNT24d,36.17171,72.21621,1
PK,Pakistan,17818,113291,Pakhiwara,Pakhiwara,37000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25r,32.4058353527474,74.6345637626135,1
PK,Pakistan,14322,107901,Parsee,Parsee,7700,1,Y,snd,Sindhi,4,8,"Other / Small",0,0,14,A005,Persian-Median,265,C0176,Parsee,12,4,"South Asia",ASI,Asia,Y,CNT24f,27.997,69.408,1
PK,Pakistan,14256,107909,"Pashtun, Northern",Pashtun,25457000,1,Y,pbu,"Pashto, Northern",4,6,Islam,0.000461581133584517,,14,A005,Persian-Median,267,C0178,Pashtun,20,4,"South Asia",ASI,Asia,Y,CNT24a,33.79404,71.35999,509
PK,Pakistan,19454,115595,"Pashtun Maliar","Pashtun Maliar",661000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25#,33.433017914896,73.23073712130331,13
PK,Pakistan,17855,113331,Patelia,Patelia,1100,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,24.9056488492249,67.07077284391021,1
PK,Pakistan,17662,113102,"Patwa (Muslim traditions)","Patwa (Muslim traditions)",2500,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,3,4,"South Asia",ASI,Asia,Y,CNN25r,28.470663425008,70.4819836389342,1
PK,Pakistan,17663,113103,"Pawaria (Muslim traditions)","Pawaria (Muslim traditions)",2100,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,24.9118989171748,67.07675644489809,1
PK,Pakistan,17664,113104,"Perna (Muslim traditions)","Perna (Muslim traditions)",12000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25n,30.0799316094658,71.4614566412512,1
PK,Pakistan,14371,107987,Persian,Persian,21000,1,Y,pes,"Persian, Iranian",4,6,Islam,0,0,14,A005,Persian-Median,268,C0179,Persian,42,4,"South Asia",ASI,Asia,Y,CNT24f,34.0153785037149,71.56834330909641,1
PK,Pakistan,19460,115603,"Pherera (Muslim traditions)","Pherera (Muslim traditions)",1700,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25#,32.8533768252868,73.34079128162431,1
PK,Pakistan,17878,113354,Pindara,Pindara,9700,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,31.3616740939765,73.24718418118761,1
PK,Pakistan,17877,113353,Pinjara,Pinjara,176000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",4,4,"South Asia",ASI,Asia,Y,CNN25r,30.0787131846638,71.45797945737669,3
PK,Pakistan,19486,115620,Qalandar,Qalandar,200,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",1,4,"South Asia",ASI,Asia,Y,CNN25r,25.4994713896141,68.5151517393341,1
PK,Pakistan,17918,113400,Qarol,Qarol,200,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",1,4,"South Asia",ASI,Asia,Y,CNN25r,24.9090426768368,67.0691036870266,1
PK,Pakistan,17919,113401,Qassab,Qassab,1067000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",4,4,"South Asia",ASI,Asia,Y,CNN25r,31.3523719454968,73.2499957719449,21
PK,Pakistan,17666,113108,"Rabari (Muslim traditions)","Rabari (Muslim traditions)",8400,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,31.3783733726949,74.37379069963031,1
PK,Pakistan,16407,111556,"Raibhat (Muslim traditions)","Raibhat (Muslim traditions)",59000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,33.9017122030965,73.851683501946,1
PK,Pakistan,17928,113412,"Rajput (Hindu traditions)","Rajput (Hindu traditions)",13000,2,N,snd,Sindhi,4,5,Hinduism,11.6026711185309,,21,A012,"South Asian Peoples",358,,Rajput,6,4,"South Asia",ASI,Asia,Y,CNN25r,25.3195449262763,69.1536192706124,
PK,Pakistan,17667,113109,"Rajput (Muslim traditions)","Rajput (Muslim traditions)",17137000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,5,4,"South Asia",ASI,Asia,Y,CNN25r,33.4295473997088,73.2302361299014,342
PK,Pakistan,20272,116007,"Rajput Alpial","Rajput Alpial",108000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25,33.4354319590648,73.22483705546971,2
PK,Pakistan,20228,115972,"Rajput Awan","Rajput Awan",65000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,34.35977,73.56625,1
PK,Pakistan,21511,118307,"Rajput Baghel (Muslim traditions)","Rajput Baghel (Muslim traditions)",66000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,1,4,"South Asia",ASI,Asia,Y,CNN25,33.46017956,73.29845333999999,1
PK,Pakistan,20231,115975,"Rajput Bais (Muslim traditions)","Rajput Bais (Muslim traditions)",17000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,3,4,"South Asia",ASI,Asia,Y,CNN25,25.4927240613407,68.51154913900891,1
PK,Pakistan,21490,118308,"Rajput Bargujar (Muslim traditions)","Rajput Bargujar (Muslim traditions)",8600,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,,,1
PK,Pakistan,20232,115976,"Rajput Baria (Muslim traditions)","Rajput Baria (Muslim traditions)",80000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,31.3565389671872,73.24547147354821,1
PK,Pakistan,20233,115977,"Rajput Bhale Sultan (Muslim traditions)","Rajput Bhale Sultan (Muslim traditions)",7900,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,25.4987643494999,68.515831533313,1
PK,Pakistan,20234,115978,"Rajput Bhatti (Muslim traditions)","Rajput Bhatti (Muslim traditions)",737000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,31.3554798684595,73.24151284731261,14
PK,Pakistan,21492,118310,"Rajput Bisen (Muslim traditions)","Rajput Bisen (Muslim traditions)",1600,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,3,4,"South Asia",ASI,Asia,Y,CNN25,,,1
PK,Pakistan,20235,115979,"Rajput Chauhan (Muslim traditions)","Rajput Chauhan (Muslim traditions)",509000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,3,4,"South Asia",ASI,Asia,Y,CNN25,31.3615903277422,73.2462849424427,10
PK,Pakistan,21493,118311,"Rajput Chib","Rajput Chib",40000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,,,1
PK,Pakistan,21512,118312,"Rajput Dhanial","Rajput Dhanial",44000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,1,4,"South Asia",ASI,Asia,Y,CNN25,33.46062639,73.30173454,1
PK,Pakistan,21513,118313,"Rajput Dhudhi","Rajput Dhudhi",56000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,1,4,"South Asia",ASI,Asia,Y,CNN25,30.10520653,71.52838500999999,1
PK,Pakistan,20273,116008,"Rajput Gaharwal","Rajput Gaharwal",56000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",1,4,"South Asia",ASI,Asia,Y,CNN25,25.4965640119076,68.51214915525151,1
PK,Pakistan,21494,118314,"Rajput Gakkhar","Rajput Gakkhar",41000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,,,1
PK,Pakistan,20236,115980,"Rajput Garewal (Muslim traditions)","Rajput Garewal (Muslim traditions)",101000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,31.3606860038605,73.2475025574214,2
PK,Pakistan,20274,116009,"Rajput Gondal","Rajput Gondal",128000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25,32.18517,72.81457,2
PK,Pakistan,20237,115981,"Rajput Janjua (Muslim traditions)","Rajput Janjua (Muslim traditions)",230000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,33.4336391330952,73.2260336921108,4
PK,Pakistan,21514,118316,"Rajput Jatu","Rajput Jatu",55000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,28.49138407,70.54903414,1
PK,Pakistan,21515,118317,"Rajput Jhabel","Rajput Jhabel",69000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,1,4,"South Asia",ASI,Asia,Y,CNN25,30.10608721,71.53061603,1
PK,Pakistan,20238,115982,"Rajput Joia (Muslim traditions)","Rajput Joia (Muslim traditions)",219000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,28.46237,70.47638999999999,4
PK,Pakistan,20409,116193,"Rajput Khaimkani","Rajput Khaimkani",21000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,2,4,"South Asia",ASI,Asia,Y,CNN25,25.4935887798278,68.50773197807639,1
PK,Pakistan,21516,118318,"Rajput Khichi","Rajput Khichi",49000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",358,,Rajput,1,4,"South Asia",ASI,Asia,Y,CNN25,31.38448398,73.31919806000001,1
